song_year,song_rank,singer,title,Genre,lyric,lyric_tokens
2022,26,성시경,너의 모든 순간,"발라드, 국내드라마","이윽고 내가 한눈에
너를 알아봤을 때
모든 건 분명 달라지고 있었어
내 세상은 널 알기 전과 후로 나뉘어
니가 숨 쉬면 따스한 바람이 불어와
니가 웃으면 눈부신 햇살이 비춰
거기 있어줘서 그게 너라서
가끔 내 어깨에 가만히 기대주어서
나는 있잖아 정말 빈틈없이 행복해
너를 따라서 시간은 흐르고 멈춰
물끄러미 너를 들여다 보곤 해
그것 말고는 아무것도 할 수 없어서
너의 모든 순간 그게
나였으면 좋겠다
생각만 해도 가슴이 차올라
나는 온통 너로
보고 있으면 왠지 꿈처럼 아득한 것
몇 광년 동안 날 향해 날아온 별빛
또 지금의 너
거기 있어줘서 그게 너라서
가끔 나에게 조용하게 안겨주어서
나는 있잖아 정말 남김없이 고마워
너를 따라서 시간은 흐르고 멈춰
물끄러미 너를 들여다보곤 해
너를 보는 게 나에게는 사랑이니까
너의 모든 순간 그게
나였으면 좋겠다
생각만 해도 가슴이 차올라
나는 온통 너로
니 모든 순간 나였으면",순간 숨 한눈 아득 거기 시간 행복 햇살 어깨 몇 차올라 바람 따스 가슴 사랑 후 조용 생각 세상 분명 광년 지금 별빛 전 아무것 그것 동안 꿈
2022,27,주호,내가 아니라도,발라드,"사랑이었다 별거 없던 내 하루에
빛이 돼준 단한 사람
나보다 나를 더 아껴 주던 너를
그땐 왜 몰랐을까
행복이었다 다시는 없을 것 같던
잠시나마 행복했었다
다른 사람 곁에 있는 널
생각해 본 적 없지만
이젠 너를 보내줘야 할 것 같아
내가 아니라도
눈부시게 사랑받았을 너라서
그 소중한 시간을 나와 함께해 줘서
고마웠어
예쁘고 아름다웠던 너의 그날에
함께했던 그 모든 순간이 행복했어
내 전부였다 무엇도 바꿀 수 없던
우리라서 행복했었다
다른 누구라도
나보다 더 좋은 사람 만나서
이젠 나를 잊고 행복하게 살아
내가 아니라도
눈부시게 사랑받았을 너라서
그 소중한 시간을 나와 함께해 줘서
고마웠어
예쁘고 아름다웠던 너의 그날에
함께했던 그 모든 순간이 행복했어
어두웠던 내 하루에
빛이 되어주던 그날들을
어떻게 잊고 살아
과분했던 너라는 사람을 만나
누구보다 사랑했었다
내가 아니었다면
눈부시게 사랑받았을 너란 걸
이 세상에 누구보다 더 잘 알아서
미안했어 너와 함께한 날들이
더 말할 게 있을까
행복한 기억만 가져갈게",순간 사람 한 과분 시간 누구 그날들 행복 소중 적 날들 미안 무엇 사랑 별거 가져갈 생각 그땐 세상 기억 하루 빛 곁 전부 이젠 그날
2022,28,MSG워너비(M.O.M),듣고 싶을까,발라드,"우리 함께 듣던 그 노랠 듣고 싶을까
듣고 나서 잠시 날 생각은 할까
아주 혹시라도 넌 내가 보고 싶을까
난 왜 니 목소리가 듣고 싶을까
뻔하디 뻔한 노랫말 여서 미안해
미안해도 부디 넌 꼭 들어줬음 해
후회도 미련도 없는 척 떠났지만
이게 내 진심인 걸 꼭 알아줬음 해
우리 함께 듣던 그 노랠 듣고 싶을까
듣고 나서 잠시 날 생각은 할까
아주 혹시라도 넌 내가 보고 싶을까
못난 내 목소리가 듣고 싶을까
말없이 다 전해지는 건 없지 난 말해 지금
몇 년째 나의 favorite one
You the only one yeah
Yes I know 무엇도 달라질 건 없지만
이게 내 진심인 걸 꼭 알아줬음 해
우리 함께 듣던 그 노랠 듣고 싶을까
듣고 나서 잠시 날 생각은 할까
아주 혹시라도 넌 내가 보고 싶을까
난 왜 니 목소리가 듣고 싶을까
Are you okay not today
천천히 대답해도 돼 i just stay
넌 내 목소리가 듣고 싶을까
누굴 만나 봐도 다시는 못할 것 같아
그립고 또 그립다 우리 그 사랑
Woo
I’m missing U
Never forget U
Never forget U
Oh no baby",무엇 진심 목소리 몇 후회 여 미련 누굴 사랑 대답해 생각 미안 미안해 노랠 년 노랫말
2022,29,주시크 (Joosiq),너를 생각해,"R&B/Soul, 인디음악","너를 들려주고 싶었어
이 노랠 만들 때
아마 니가 정말 많이 좋아할꺼야
이젠 내겐 니가 없어서
나 혼자 불러도
혹시 듣게 되면 그게 니 얘기라고
난 노랠 만들 땐
늘 너를 생각해
어딘가 혼자 진지한 표정
고개를 끄덕거리고 나선
항상 흥얼거리며 따라 불렀어
나를 보며 신나있던 너에게
불러주고 싶던 노래를
왜 이제야 겨우 완성했을까
이 노랜 널 사랑한다는 내 얘기가
잔뜩 들어갔어야 하는 노랜데
너를 들려주고 싶었어
이 노랠 만들 때
아마 니가 정말 많이 좋아할꺼야
이젠 내겐 니가 없어서
나 혼자 불러도
혹시 듣게 되면 그게 니 얘기라고
니가 자주 가곤했던 카페에
이 노래가 나올 때까지
니 친구가 따라 부를 때까지
이 노랠 유명해지게 계속 불러서
나는 너에게로 꼭 닿고 말거야
너를 들려주고 싶었어
이 노랠 만들때
아마 니가 정말 많이 좋아할꺼야
이젠 내겐 니가 없어서
나 혼자 불러도
혹시 듣게 되면 그게 니 얘기라고
너를 사랑할땐 몰랐던
바보라 미안해
아마 이걸 듣고 너는 원망하겠지
이젠 내가 많이 잘할게
너 혼자 울지마
혹시 듣게 되면 아직 너뿐이라고",표정 카페 노래 바보 진지 완성 어딘가 미안 좋아할꺼야 노랜 말거야 고개 사랑 이걸 친구 잘할게 노랜데 생각 지 가곤했던 사랑할땐 이젠 내겐 노랠 얘 원망
2022,30,방탄소년단,Dynamite,댄스,"Cos ah ah
I’m in the stars tonight
So watch me bring the fire
and set the night alight
Shoes on get up in the morn
Cup of milk let’s rock and roll
King Kong kick the drum
rolling on like a rolling stone
Sing song when I’m walking home
Jump up to the top LeBron
Ding dong call me on my phone
Ice tea and a game of ping pong
This is getting heavy
Can you hear the bass boom
I’m ready
Life is sweet as honey
Yeah this beat cha ching
like money
Disco overload I’m into
that I’m good to go
I'm diamond you know I glow up
Hey so let’s go
Cos ah ah
I’m in the stars tonight
So watch me bring the fire
and set the night alight
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite woah
Bring a friend join the crowd
Whoever wanna come along
Word up talk the talk
just move like we off the wall
Day or night the sky’s alight
So we dance to the break of dawn
Ladies and gentlemen
I got the medicine
so you should keep ya
eyes on the ball huh
This is getting heavy
Can you hear the bass boom
I’m ready
Life is sweet as honey
Yeah this beat cha ching
like money
Disco overload
I’m into that I’m good to go
I'm diamond you know I glow up
Let’s go
Cos ah ah
I’m in the stars tonight
So watch me bring the fire
and set the night alight
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite woah
Dynnnnnanana life is dynamite
Dynnnnnanana life is dynamite
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite woah
Dynnnnnanana eh
Dynnnnnanana eh
Dynnnnnanana eh
Light it up like dynamite
Dynnnnnanana eh
Dynnnnnanana eh
Dynnnnnanana eh
Light it up like dynamite
Cos ah ah
I’m in the stars tonight
So watch me bring the fire
and set the night alight
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite
Cos ah ah
I’m in the stars tonight
So watch me bring the fire
and set the night alight
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite woah
Dynnnnnanana life is dynamite
Dynnnnnanana life is dynamite
Shining through the city
with a little funk and soul
So I’mma light it up
like dynamite woah",
2022,31,WSG워너비(4FIRE),보고싶었어,R&B/Soul,"너를 정말 사랑했나 봐 아직도 널 못 잊었나 봐 자꾸만 생각나

시간은 왜 자꾸 나에게 아픈 기억은 다 지우고 좋은 추억만 남아

우 함께 울고 웃던 계절에 다시 만난다면

보고싶었어 사랑했던 그때의 너와
니 곁에 그리고 나 널 바라만 봐도 눈물 나게

마냥 좋았어 너에게 못다 한 그 말
조금은 늦었겠지만 아직 널 사랑한다고 말야

라라라 라라라라랄랄라 라라라라랄랄라
보고싶었어

라라라 라라라라랄랄라 라라라라랄랄라
너도 내 맘 같기를

그땐 정말 어렸었나봐 사랑을 잘 몰랐었나 봐
그게 마음이 아파

우 오늘처럼 눈부신 날에 다시 만난다면

보고싶었어 사랑했던 그때의 너와
니 곁에 그리고 나 널 바라만 봐도 눈물 나게

마냥 좋았어 너에게 못다 한 그 말
조금은 늦었겠지만 (늦었겠지만) 아직 널 사랑한다고

꽃 피는 봄이 온 것처럼
당연한 듯 내곁에 머물 줄만 알았어 (항상)

주는 게 사랑이란 걸 그때야 난 깨달았어
니가 떠난 후에야

나 너에게 참 고마웠다고 벅차 행복했다고
사랑을 가르쳐 준 니가 참

보고싶었어 (보고싶었어) 너에게 듣고 싶은 말
아직 늦지 않았다고 (늦지 않았다고) 너도 날 기다렸다고 말야

라라라 라라라라랄랄라 라라라라랄랄라
보고싶었어 (Baby can you call me now)
라라라 라라라라랄랄라 라라라라랄랄라

너도 내 맘 같기를",내곁 눈물 어렸었나봐 라라라 한 바 시간 행복 라라라라랄랄라 추억 조금 오늘 사랑 후 그땐 꽃 당연 기억 계절 마음 곁 깨달았어 그때
2022,32,YENA (최예나),SMILEY (Feat. BIBI),댄스,"울지 마 울지 마
어린아이같이
웃는 게 웃는 게
이기는 거라고
You are so cute
You are so dumb
네가 하는 말이
오늘따라 듣기 싫어
하늘을 한 번 쳐다보고
내가 꾹 참고
맘을 다 잡고
네게 밝게 웃어줄게
And I say Hey
I’m gonna make it
Smile Smile Smile away
예쁘게 웃고 넘겨버릴래
Just Smile away
Just Smile away
아픔 슬픔 외로움 잊게
I say hey
I never wanna Cry Cry Cry all day
갑자기 눈물이 차오를 땐
Just Smile away
Just Smile away
안녕이라 말할래
With my Smiley face
비웃을 때 빼고
내 입꼬리는 Chillin’
나빠야지 살아남지 넌 뭐해
귀엽고 예쁘면 장땡이냐 근데
널 보고 있으니까 기분이가 좋네
삐뚤어진 성격 모두 나를 겁내
아주 그냥 확 너는 왜 계속 웃어
당황하는 틈을 타 날 무장해제
친구가 될 수 있을까 우리 둘이
내가 꾹 참고
맘을 다잡고
네게 밝게 웃어줄게
And I say Hey
I’m gonna make it
Smile Smile Smile away
예쁘게 웃고 넘겨버릴래
Just Smile away
Just smile away
아픔 슬픔 외로움 잊게
I say hey
I never wanna Cry Cry Cry all day
갑자기 눈물이 차오를 땐
Just Smile away
Just Smile away
안녕이라 말할래
With my Smiley face
사실 나의 맘속은 그게 아닌데
웃어넘기기에 난 너무 행복해
세상 환히 웃고 있는 내게
미친 세상은 날 미쳤다 하겠지
I don’t care
I don’t care
What you saying
한 번 사는 내 삶 I Smile it
Even it’s lonely & dark
Yeah I
And I say Hey
I’m gonna make it
Smile Smile Smile away
예쁘게 웃고 넘겨버릴래
Just Smile away
Just Smile away
아픔 슬픔 외로움 잊게
I say hey
I never wanna Cry Cry Cry all day
갑자기 눈물이 차오를 땐
Just Smile away
Just Smile away
안녕이라 말할래
With my Smiley face",눈물 삶 장땡 차오 행복 당황 틈 하늘 안녕 근데 외로움 기분 어린아이 친구 성격 세상 말할래 웃어넘기 둘 입꼬리 확 넘겨버릴래 무장해제
2022,33,태연 (TAEYEON),Weekend,댄스,"가장 가까운 바다
혼자만의 영화관
그냥 이끌리는 대로 해도 괜찮으니까
Every morning 울린
Beep beep beep beep 소리
귀에 윙윙윙 맴도는
나를 재촉하던 모닝콜 없이 일어나
Cheese cake 한 입
유리컵 한가득
내린 커피 한 잔
아이스로 할래 아주 여유롭게
문득 시곌 보니
벌써 시간은 열두시
그래도 아주 느긋해
그리곤 하품 한 번
한껏 기지개도 켜고
생각해 오늘 뭐 할까
창문 너머 계절에 시선이 닿은 그 순간
쏟아지는 햇살 내 맘을 두드려
내게 손짓하는 싱그러운 바람 타고서
떠나볼래 When the weekend comes
I can do whatever I want
바람 따라 흩어진 cloud
더 자유롭게 we can go
가장 가까운 바다
혼자만의 영화관
그냥 이끌리는 대로 해도 괜찮으니까
훌쩍 떠나보는 drive
뚜벅 걸어도 좋아
뭐든 발길 닿는 대로 지금 떠나보려 해 oh
하루쯤 세상의 얘길 무시한 채
내가 나의 하루를 조립해 보려 해
더는 no no stress 고민 안 할래
Move it right left right 내 맘대로
가본 적도 없는 길 뭐가 있든지
I don’t need a map
when I roll the streets
이어 가보는 이윤 for a little fun
계속 up up up 좀 더 올라가
한쪽 길모퉁이 따라 맘대로 자라난
조그만 이름 모를 꽃
한참을 바라보다 뜨거운 햇살을 피해
벤치에 잠깐 앉아 봐
느려지는 걸음 그림자의 속도를 따라
함께 걷는 태양과 발을 맞추고
뒤이을 달빛을 따라 돌아오고 싶은 걸
떠나볼래 When the weekend comes
I can do whatever I want
바람 따라 흩어진 cloud
더 자유롭게 we can go
아무 계획이 없어서 완벽한 plan
우연히 찾아낸 secret place
그곳에 두고 와 나만의 작은 짐
골목길 끝을 돌아 만나게 될
기분 좋은 surprise 또 설렘
두근두근 온종일
고소한 향기의 coffee shop
눈에 들어오는 예쁜 옷
Do it for the weekend
do it for the weekend
맘에 들어오는 걸 더는 망설이긴 싫은 걸
그래도 돼 When the weekend comes
I can do whatever I want
바람 따라 흩어진 cloud
더 자유롭게 we can go
가장 가까운 바다
혼자만의 영화관
그냥 이끌리는 대로 해도 괜찮으니까
훌쩍 떠나보는 drive
뚜벅 걸어도 좋아
뭐든 발길 닿는 대로 지금 떠나보려 해 oh",하루쯤 이윤 영화관 소리 리 순간 한참 두근두근 열두시 완벽 이름 발길 재촉 눈 바 손짓 시간 모닝콜 채 하품 계획 햇살 뒤 고소한 망설이긴 혼자만 한가득 적 기지개 무시 느긋 그림자 온종일 귀 달빛 시선 입 길모퉁이 기분 윙윙윙 얘길 향기 속도 오늘 시곌 창문 여유 잔 커피 생각 너머 떠나볼래 세상 꽃 조립 발 고민 쪽 할래 계절 아이스 뚜벅 대 하루 태양 유리컵 끝 그곳 골목길 옷 자유 벤치
2022,34,LE SSERAFIM (르세라핌),FEARLESS,댄스,"Bam ba ba ba ba bam ba ba ba ba bam
Ba ba ba ba bam
Bam ba ba ba ba bam ba ba ba ba bam
Ba ba ba ba bam

제일 높은 곳에 난 닿길 원해 느꼈어 내 answer
내 혈관 속에 날뛰는 new wave 내 거대한 passion
관심 없어 과거에 모두가 알고 있는 그 트러블에 huh
I'm fearless a new b**ch new crazy 올라가 next one

밟아줘 highway highway
멋진 결말에 닿게
내 흉짐도 나의 일부라면
겁이 난 없지 없지

What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
Mmmm I’m fearless huh

You should get away
Get a get a get away
다치지 않게 다치 다치지 않게
You should get away
Get a get a get away
Mmmm I’m fearless huh

Bam ba ba ba ba bam ba ba ba ba bam
Ba ba ba ba bam
Bam ba ba ba ba bam ba ba ba ba bam
Ba ba ba ba bam

욕심을 숨기라는 네 말들은 이상해
겸손한 연기 같은 건 더 이상 안 해
가져와 forever win 내게 ay
가슴팍에 숫자 1 내게 ay
내 밑으로 조아린 세계 ay
Take the world break it down break you down down

밟아줘 highway highway
멋진 결말에 닿게
내 흉짐도 나의 일부라면
겁이 난 없지 없지

What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
Mmmm I’m fearless huh

You should get away
Get a get a get away
다치지 않게 다치 다치지 않게
You should get away
Get a get a get away
Mmmm I’m fearless huh

Bam ba ba ba ba bam ba ba ba ba bam
Ba ba ba ba bam
Bam ba ba ba ba bam ba ba ba ba
Mmmm I’m fearless huh

더는 없어 패배
준비된 내 payback
Bring it 당장 내게
Mmmm I’m fearless huh

What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
Mmmm I’m fearless huh

You should get away
Get a get a get away
다치지 않게 다치 다치지 않게
You should get away
Get a get a get away
Mmmm I’m fearless huh",패배 거대 결말 가슴팍 욕심 이상 혈관 밑 일부 모두 다치 숫자 준비 닿길 트러블 겸손 연기 세계 1 흉짐 겁 관심 과거 이상해
2022,35,방탄소년단,Butter,댄스,"Smooth like butter
Like a criminal undercover
Gon’ pop like trouble
Breakin’ into your heart like that

Cool shade stunner
Yeah I owe it all to my mother
Hot like summer
Yeah I’m makin’ you sweat like that

Break it down

Oh when I look in the mirror
I’ll melt your heart into 2
I got that superstar glow so
Do the boogie like

Side step right left to my beat (heartbeat)
High like the moon rock with me baby
Know that I got that heat
Let me show you ‘cause talk is cheap
Side step right left to my beat (heartbeat)
Get it, let it roll

Smooth like butter
Pull you in like no other
Don’t need no Usher
To remind me you got it bad

Ain’t no other
That can sweep you up like a robber
Straight up, I got ya
Makin’ you fall like that

Break it down

Oh when I look in the mirror
I’ll melt your heart into 2
I got that superstar glow so
Do the boogie like

Side step right left to my beat (heartbeat)
High like the moon rock with me baby
Know that I got that heat
Let me show you ‘cause talk is cheap
Side step right left to my beat (heartbeat)
Get it, let it roll

Get it, let it roll
Get it, let it roll

No ice on my wrist
I'm that n-ice guy
Got that right body and that right mind
Rollin' up to party got the right vibe
Smooth like butter
Hate us love us

Fresh boy pull up and we lay low
All the playas get movin’ when the bass low
Got ARMY right behind us when we say so
Let's go

Side step right left to my beat (heartbeat)
High like the moon rock with me baby
Know that I got that heat
Let me show you ‘cause talk is cheap
Side step right left to my beat (heartbeat)
Get it, let it roll

Smooth like (butter)
Cool shade (stunner)
And you know we don't stop

Hot like (summer)
Ain’t no (bummer)
You be like oh my god

We gon’ make you rock and you say (yeah)
We gon’ make you bounce and you say (yeah)

Hotter?
Sweeter!
Cooler?
Butter!

Get it, let it roll",2
2022,36,BLACKPINK,Pink Venom,랩/힙합,"Kick in the door Waving the coco
팝콘이나 챙겨 껴들 생각 말고
I talk that talk Runways I walk walk
눈 감고 pop pop 안 봐도 척

One by one then Two by two
내 손끝 툭 하나에 다 무너지는 중
가짜 쇼 치곤 화려했지
Makes no sense You couldn’t
get a dollar outta me

자 오늘 밤이야 난 독을 품은 꽃
네 혼을 빼앗은 다음
Look what you made us do

천천히 널 잠재울 FIRE 잔인할 만큼 아름다워

I bring the pain like

This that pink venom
This that pink venom
This that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like
whoa whoa whoa
Straight to ya dome like ah ah ah

Taste that pink venom
Taste that pink venom
Taste that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like
whoa whoa whoa
Straight to ya dome like ah ah ah

Black paint and ammo,
got bodies like Rambo
Rest in peace, please light up a candle
This da life of a vandal,
masked up and I’m still in Celine
Designer crimes or it wouldn’t be me

Diamonds shinin’ drive in silence
I don’t mind it I’m ridin’
Flyin’ private side by side with da
pilot Up in the sky
And I’m wildin’, stylin’ on them and
there’s no chance
Cuz we got bodies on bodies like this a
slow dance

자 오늘 밤이야 난 독을 품은 꽃
네 혼을 빼앗은 다음
Look what you made us do

천천히 널 잠재울 FIRE 잔인할 만큼 아름다워

I bring the pain like

This that pink venom
This that pink venom
This that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like
whoa whoa whoa
Straight to ya dome like ah ah ah

Taste that pink venom
Taste that pink venom
Taste that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like
whoa whoa whoa
Straight to ya dome like ah ah ah

원한다면 provoke us
감당 못해 and you know this

이미 퍼져버린 shot that potion
네 눈앞은 핑크빛 ocean

Come and give me all the smoke
도 아니면 모 like I’m so rock and roll

Come and give me all the smoke
다 줄 세워 봐 자 STOP DROP

I bring the pain like

La tatata La tatata La tatata La tatata
La tatata La tatata

Straight to ya
Straight to ya
Straight to ya dome like

La tatata La tatata La tatata La tatata
La tatata La tatata

I bring the pain like",손끝 껴들 핑크빛 독 쇼 팝콘 눈 잔인 혼 밤 눈앞 다음 화 감당 오늘 치 도 가짜 생각 꽃 하나 중 만큼 모
2022,37,케이시 (Kassy),언제나 사랑해,발라드,"둘이 손잡고 걸을 때
마주 보며 또 웃을 때
사랑한다 말하지 않아도 알아
널 만나러 가는 길에
내 입가에 늘 환한 미소만이
흐르고 있어
사랑해 너를 사랑해
눈물 나도록 사랑해
저기 밤하늘의 별보다
보석보다 네가 더 소중해
얼마나 내가 얼마나 너를 사랑하는지
내 모든 걸 너에게 줄게
속상하고 힘이 들 때
열이 나고 아파할 때
옆에서 늘 힘이 돼준 사람 너야
집에 돌아오는 길에
내 귓가엔 늘 너의 음성만이
흐르고 있어
사랑해 너를 사랑해
눈물 나도록 사랑해
저기 밤하늘의 별보다
보석보다 네가 더 소중해
얼마나 내가 얼마나 너를 사랑하는지
내 모든 걸 너에게 줄게
세월 지나 많이 변했을 때
미운 나의 손을 잡아줄 사람
먼 훗날 아주 먼 훗날
우리 눈 감는 그날에
나를 사랑해 준 너에게 고맙다고
후회는 없다고
사랑해 나만의 사랑
다시 태어난대도
내 사랑은 너 하나뿐야
영원히 너를 사랑해",음성만 눈물 힘 태어난대 사람 후회 눈 미소만 손 귓가 밤하늘 소중 하나뿐야 열 옆 훗날 속상 입가 사랑해 보석 사랑 집 별 둘 그날 세월 환
2022,38,경서,밤하늘의 별을(2020),발라드,"밤하늘의 별을 따서 너에게 줄래
너는 내가 사랑하니까
더 소중하니까
오직 너 아니면 안 된다고
외치고 싶어 그저
내 곁에만 있어줘
떠나지 말아줘
참 많이 어색했었죠 널 처음 만난 날
멀리서 좋아하다가 들킨 사람처럼
숨이 가득 차올라서
아무 말 하지 못했는데
너는 말 없이 웃으며 내 손 잡아줬죠
밤하늘의 별을 따서 너에게 줄래
너는 내가 사랑하니까
더 소중하니까
오직 너 아니면 안 된다고
외치고 싶어
그저 내 곁에만 있어줘
떠나지 말아줘
널 좋아하는 내 마음이 표현이 안 돼
꿈이 아니면 좋겠어 자꾸 웃음 나와
내 모든 걸 다 준대도
너에겐 아깝질 않아
이 순간이 영원하길 난 정말 행복해
밤하늘의 별을 따서 너에게 줄래
너는 내가 사랑하니까
더 소중하니까
오직 너 아니면 안 된다고
외치고 싶어
그저 내 곁에만 있어줘
떠나지 말아줘
그저 내 곁에만 있어줘
떠나지 말아줘
많고 많은 사람 중에
너를 만나서 행복하고 싶어
두 번 다시 울지 않을래
오직 내 눈에는 너만 보여
나를 아껴줘 이제부터
혼자가 아니야 우린 함께니까
나나나 난난 난난나
나나나 난난 난난나
나 나나나 난난 난난나 나나난나
나나나 난난 난난나
나나나 난난 난난나
나 나나나 난난 난난나 나나난나",어색 순간 리 숨 사람 않을래 눈 손 행복 밤하늘 소중 웃음 난난 표현 차올라서 영원하길 혼자 사랑 아깝질 별 나나난 마음 중 곁 준대 꿈
2022,39,지코 (ZICO),새삥 (Prod. ZICO) (Feat. 호미들),랩/힙합,"기분이 째져
Ayy who's the best dresser
반경 100m 누가 젤 튀어
잘 되면 셀럽
못 되면 평생 리셀러
내 개성은 시대를 안 타 huh
안 타 cause
나는 새삥
모든 게 다 새삥
보세 옷을 걸쳐도
브랜드 묻는 DM이 와
I’m too sexy
헌 집 주고 새집
프리미엄이 붙어
두 배, 세 배, 네 배 yeah
나는 새삥
11년째 freshman
유명세를 걷어
현찰 대신 스펙을 stackin’
Ooh! You’re not savage
남의 멋만 쌔비지
난 취향을 감춰 그래
내 세컨 카는 수수께끼
Show and prove의 심볼
넘볼 수 없는 임금
The king is back 뽷!
다시 ’코’시국
암만 영끌해도 근본은 절대 못 사
눈팅으로 배운 너의 street fashion
뚜까 패고파
기분이 째져
Ayy who's the best dresser
반경 100m 누가 젤 튀어
잘 되면 셀럽
못 되면 평생 리셀러
내 개성은 시대를 안 타 huh
안 타 cause
나는 새삥
모든 게 다 새삥
보세 옷을 걸쳐도
브랜드 묻는 DM이 와
I’m too sexy
헌 집 주고 새집
프리미엄이 붙어
두 배, 세 배, 네 배 yeah
아마 나는 오늘도
미치게 하겠지 workin’
이유는 뻔하지 새로운 옷이
알어 니 위치는 겉만 하지 마
건방 빌린 게 티 나서 bro
이제 여름이 오니까 준비해
내 목에다 채워질 아이스체인
1234 옷을 세는 것도 지겨워 man
New thang
I love my hates
원해 new chain
우리 엄만 생일마다
새 가방이 생기지
신기록 갱신
우린 없어 배신
나는 매일 새신
Yessir I really came from zero
그래서 2배로 work
책임을 가진 삶은 생각보다 괴로워
언제나 let's go hard
내 옷은 새로워
난 운전할 때마다 맨 앞이라 외로워
안 무셔 drip check
내 옷들은 늘 새삥
아무도 못 말려 나란 바닥노무 쉐낀
멈출 수 없어 난 쌓아야 해 stack
안전모를 썼던
나는 절대 못해 cap
기분이 째져
Ayy who's the best dresser
반경 100m 누가 젤 튀어
잘 되면 셀럽
못 되면 평생 리셀러
내 개성은 시대를 안 타 huh
안 타 cause
나는 새삥
모든 게 다 새삥
보세 옷을 걸쳐도
브랜드 묻는 DM이 와
I’m too sexy
헌 집 주고 새집
프리미엄이 붙어
두 배, 세 배, 네 배 yeah
나는 새삥 모든 게 다 새삥",운전 세컨 위치 프리미엄 겉 리셀러 현찰 쉐낀 1234 개성 아무 삶 새삥 여름 누구 뚜까 건방 2배 눈팅 바닥노무 젤 이유 남 스펙 유명세 11년 반경 100m 임금 근본 목 셀럽 기분 평생 가방 코시국 오늘 생일 집 시대 새집 쌔비지 새 수수께끼 생각 취향 갱신 패고파 준비해 책 대 안전모 멋 옷 심볼 아이스체 영끌해도 세 뽷 브랜드 배 신기록
2022,40,BE'O (비오),Counting Stars (Feat. Beenzino),랩/힙합,"Counting stars
밤하늘에 펄
Better than your LV
Your LV
Counting stars stars
밤하늘에 펄
Better than your LV
Your LV
Yeah Salvador Dali and I'm Picasso
별들은 내 작품을 전시 밀라노에
Not 일방통행 나 피만 토했던
시절을 생각하면 눈물이 핑 도네
My grandfather
요양병원 가시던 날이야
대성통곡하며 인사
코로나 바이러스 면회 못 간대
fxck covid
이제 할아버지 몸값 비싸
좋은 약 좋은 날 좋은 삶
좋은 것만 다 한데 모아
해드려야 하지 그의 손잔
서울대는 아니어도 곧잘 살아
이 새파란 놈은 걱정 마
이제 당신의 자식까지 사장 만들어
이게 나의 각오 yeah
Counting stars
밤하늘에 펄
Better than your LV
Your LV
Counting stars stars
밤하늘에 펄
Better than your LV
Your LV
A Letter to my step father
기억나나요 내가 대학 갔을 때
축하한다며 주신 백만원으로
난 시작 했어요 내 세상을
낙원상가 가서 야마하 스피커랑
14만원 짜리 마이크 사고
그때 우리 가족 잠실 살던 때
그때만 해도 내가 아저씨라고
아빠를 불렀던 때
But you’re realer than
my real father now
지금 눈물 참느라 비음 됐어 난
얼마 전 친구 아버지 사진 앞에서
그 상실감을 조금 체험했어 난
오늘 내 별이 몇 개 떴는진
모르지만 one thing that I know
아버지의 편지가 더 많았지
강원도의 별들보다도
I’m counting stars
밤하늘에 펄
Better than your LV
Your LV
I’m counting stars stars
밤하늘에 펄
Better than your LV
Your LV",시작 눈물 걱정 손잔 자식 백만원 할아버지 아빠 사장 낙원상가 대학 야마하 삶 인사 일방통행 면회 아버지 밤하늘 개 전시 놈 몇 축하 각오 피 요양병원 바이러스 스피커 몸값 코 간대 상실감 체험 떴는진 펄 오늘 약 서울대 마이크 별 친구 밀라노 생각 시절 세상 14만원 얼마 지 대성통곡 아저씨 전 당신 그때 강원도 작품 잠실 가족
