song_year,song_rank,singer,title,Genre,lyric,lyric_tokens
2003,11,플라이 투 더 스카이,Missing You,R&B/Soul,"이젠 그대가 아니라고 해도
아니면 날 까맣게 잊었어도
넌 단지 내게 지난 사랑이라도
Tonight is Just One Night
너를 잃기 전처럼
널 다시 갖고 싶은 내 마음은
왜 그렇게 미련스러운건지
네가 없는 나 인정할 수가 없는
Tonight is Just One Night
너를 잃기 전처럼
한번만 내 맘을 들어줘
Every day Every night
I am Missing you
내 곁엔 없어도 이젠
볼수는 없어도
언제나 내 맘엔 똑같은 너인걸
널 다시 갖고 싶은 내 마음은
왜 그렇게 미련스러운건지
네가 없는 날 실감할수가 없는
Tonight is Just One Night
너를 잃기 전처럼
한번만 내 맘을 들어줘
Every day Every night
I am Missing you
내 곁엔 없어도 다신
볼수는 없어도
언제나 내 맘엔 똑같은 너인걸
난 기대하잖아 다시 내게 온다고
언제나 내 맘은 니 안에 갇힌걸
한번만 내 맘을 들어줘
Every day Every night
I am Missing you
내 곁에 없어도 다신
볼수 없어도
언제나 내 맘은 Because
I loving you
한번만 내 맘을 들어줘
Every day Every night
I am Missing you
내 곁에 없어도 없어도 난
다신 볼수 없어도
언제나 내 맘엔 똑같은 너인걸
내겐 너만은 똑같은 너인걸",인정 마음 곁 내겐 전 단지 사랑 한번 안 이젠 실감 갇힌걸 너인걸 미련
2003,12,팀,사랑합니다...,발라드,"나빠요 참 그대란 사람
허락도 없이 왜 내 맘 가져요
그대 때문에
난 힘겹게 살고만 있는데
그댄 모르잖아요
알아요 나는 아니란 걸
눈길 줄 만큼 보잘 것 없단걸
다만 가끔씩
그저 그 미소 여기 내게도
나눠줄 순 없나요
비록 사랑은 아니라도
언젠간 한번쯤은 돌아봐 주겠죠
한없이 뒤에서 기다리면
오늘도 차마 못한 가슴속 한마디
그댈 사랑합니다
어제도 책상에 엎드려
그댈 그리다 잠들었나봐요
눈을 떠보니
눈물에 녹아 흩어져 있던
시린 그대 이름과
헛된 바램뿐인 낙서만
언젠간 한번쯤은 돌아봐 주겠죠
한없이 뒤에서 기다리면
오늘도 차마 못한 가슴속 한마디
그댈 사랑합니다
이젠 너무 나도 내겐 익숙한
그대 뒷모습을 바라보며
흐르는 눈물처럼 소리없는 그말
그댈 사랑합니다",가슴속 보잘 소리 눈물 사람 그댄 이름 책상 눈 눈길 허락 미소 때문 바램 언젠간 뒤 순 어제 그말 아니란 없단걸 오늘 익숙 사랑 한번쯤 잠들었나봐요 만큼 이젠 내겐 뒷모습 낙 한마디
2003,13,박혜경,안녕,록/메탈,"외로운 날들이여 모두 다 안녕
내 마음속에 눈물들도 이제는 안녕 오
어제의 너는 바람을 타고 멀리
후회도 없이 미련없이 날아가 굿바이
오오오 영원히 워오오
거울에 비친 너의 모습이 슬퍼
늘 웃음짓던 예전의 넌 어디에 있니
저 파란 하늘 눈부신 별들도
모두 다 너를 위해 있잖니
더 이상 내 안에 그 일은 없던 일
그래서 아픈 기억 모두 버려야 할 일
눈물짓지마 새로운 오늘을
맞이할 준비를 해봐 오오
외로운 날들이여 모두 다 안녕
내 마음속에 눈물들도 이제는 안녕 오
어제의 너는 바람을 타고 멀리
후회도 없이 미련없이 날아가 굿바이
오오오 영원히 워오오
슬프게 내린 비는 꽃을 피우고
너의 눈물은 예쁜 사랑을 피울꺼야
슬퍼하지마 새로운 오늘을
맞이할 준비를 해봐 오오
햇살 가득한 날들이여 안녕
긴잠에서 날 깨워준 아침이여 안녕 오
너의 유리처럼 맑은 미소가
세상을 환히 웃음짓게 할꺼야 오오
외로운 날들이여 모두 다 안녕
내 마음속에 눈물들도 이제는 안녕 오
어제의 너는 바람을 타고 멀리
후회도 없이 미련없이 날아가
햇살 가득한 날들이여 안녕
긴잠에서 날 깨워준 아침이여 안녕 오
너의 유리처럼 맑은 미소가
세상을 환히 웃음짓게 할꺼야 오",눈물 긴잠 날들이 예전 후회 워오오 가득 모습 미소 거울 어디 이상 햇살 눈물짓지마 오오오 일 하늘 아침이 어제 바람 할꺼 굿바 준비 오늘 안 오오 사랑 별 유리 세상 꽃 미련 맞이 기억 할꺼야 있잖니 눈물들 피울꺼야 마음속
2003,14,김형중,그랬나봐,발라드,"많은 친구 모인 밤 그 속에서
늘 있던 자리에 니가 가끔 보이지 않을 때
내가 좋아했던 너의 향길 맡으면
혹시 니가 아닐까 고갤 돌려 널 찾을 때
우연히 너의 동넬 지나갈 때면
어느새 니 얼굴 자꾸 떠오를 때
그랬나봐 나 널 좋아하나봐
하루하루 니 생각만 나는걸
널 보고싶다고 잘할 수 있다고
용기내 전활 걸고 싶었는데
그게 잘 안돼 바보처럼
우연히 너의 메일을 알게 되면서
모니터 앞에 널 밤새 기다릴 때
그랬나봐 나 널 좋아하나봐
하루하루 니 생각만 나는걸
널 보고싶다고 잘할 수 있다고
용기내 전활걸고 싶었는데
그게 잘 안돼
말 하지 못한 막막함을
너는 알고 있을까
오랫동안 기다려온 사람 내 앞에
숨쉬고 있는 걸
그랬나봐 나 널 좋아하나봐
하루하루 니 생각만 나는걸
널 보고싶다고 잘할 수 있다고
용기내 전활걸고 싶었는데
그게 잘 안돼
넌 언제나 나를 꿈꾸게 하지
지금보다 더 좋은 남자 되고싶다고
널 만나러 가는 이 시간 난 연습해
그토록 오랜시간 가슴속에 숨겨 왔던 말
사랑해",모니터 가슴속 그랬나봐 사람 시간 동넬 향길 나는걸 고갤 오랫동안 막막 밤 오랜시간 바보 사랑해 남자 전활걸고 활 연습해 메일 용기내 친구 자리 생각 얼굴 지금 하루하루 밤새
2003,15,델리스파이스,고백,"인디음악, 록/메탈","중2때까지 늘 첫째 줄에
겨우 160 이 됐을 무렵
쓸만한 녀석들은 모두 다
이미 첫사랑 진행 중
정말 듣고 싶었던 말이야
물론 2년전 일이지만
기뻐야하는 게 당연한데
내 기분은 그게 아냐
하지만 미안해 이 넓은
가슴에 묻혀
다른 누구를 생각했었어
미안해 너의 손을 잡고
걸을 때에도
떠올렸었어 그 사람을
널 좋아하면 좋아할수록
상처 입은 날들이 더 많아
모두가 즐거운 한 때에도
나는 늘 그곳에 없어
정말 미안한 일을 한걸까
나쁘진 않았었지만
친구인 채 였다면 오히려
즐거웠을 것만 같아
하지만 미안해 네 넓은
가슴에 묻혀
다른 누구를 생각했었어
미안해 너의 손을 잡고
걸을 때에도
떠올랐었어 그 사람이
정말 듣고 싶었던 말이야
물론 2년전 일이지만
기뻐야하는 게 당연한데
내 기분은 그게 아냐
하지만 미안해 네 넓은
가슴에 묻혀
다른 누구를 생각했었어
미안해 너의 손을 잡고
걸을 때에도
떠올렸었어 그 사람을
하지만 미안해 네 넓은
가슴에 묻혀
다른 누구를 생각했었어
미안해 너의 손을 잡고
걸을 때에도
떠올랐었어 그 사람이",진행 160 무렵 사람 한 녀석들 손 누구 채 일 날들 미안 였다 입 모두 기분 가슴 친구 생각 2년 첫사랑 당연 중2때 중 만 나쁘진 그곳 상처 첫째
2003,16,이적,그땐 미처 알지 못했지 (Feat. 하림 On Harmonica),록/메탈,"그땐 아주 오랜 옛날이었지

난 작고 어리석은 아이였고

열병처럼 사랑에 취해 버리고

심술궂게 그 맘을 내팽개쳤지

내가 버린 건 어떠한 사랑인지

생애 한번 뜨거운 설램인지

두번 다시 또 오지 않는건지

그땐 미처 알지 못했지

오랜 뒤에 나는 알게 되었지

난 작고 어리석었다는 것을

술에 취해 집을 향하던 봄날에

물결처럼 가슴이 일렁거렸지

내가 버린건 어떠한 사랑인지

생애 한번 뜨거운 설렘인지

두번 다시 또 오지 않는건지

그땐 미처 알지 못했지

오 내가 놓아 버린건 어떠한 사랑인지

생애 한번 뜨거운 설렘인지

두번 다시 또 오지 않는건지

그땐 미처 알지 못했지 예예예예예 예-",뒤 열병 술 물결 가슴 사랑 옛날 한번 생애 설램 집 봄날 예예예예예 두번 그땐 버린건 아이 오
2003,17,부활,Never Ending Story,록/메탈,"손 닿을 수 없는 저기 어딘가
오늘도 난 숨쉬고 있지만
너와 머물던 작은 의자 위에
같은 모습의 바람이 지나네...
너는 떠나며 마치 날 떠나가듯이
멀리 손을 흔들며
언젠가 추억에 남겨져 갈 꺼라고
그리워하면 언젠가 만나게 되는
어느 영화와 같은 일들이 이뤄져 가기를...
힘겨워 한 날의 너를 지킬 수 없었던
아름다운 시절속에 머문 그대 이기에
너는 떠나며 마치 날 떠나가듯이
멀리 손을 흔들며
언젠가 추억에 남겨져 갈 꺼라고
그리워하면 언젠가 만나게 되는
어느 영화와 같은 일들이 이뤄져 가기를...
힘겨워 한 날의 너를 지킬 수 없었던
아름다운 시절속에 머문 그대여
그리워하면 언젠가 만나게 되는
어느 영화와 같은 일들이 이뤄져 가기를...
힘겨워 한 날의 너를 지킬수 없었던
아름다운 시절속에 머문 그대여
그리워하면 언젠가 만나게 되는
어느 영화와 같은 일들이 이뤄져 가기를...
힘겨워 한 날의 너를 지킬 수 없었던
아름다운 시절속에 머문 그대이기에...",영화 의자 오늘 추억 모습 들 시절속 어딘가 바람 손 저
2003,18,빅마마,체념,R&B/Soul,"행복했어
너와의 시간들
아마도
너는 힘들었겠지
너의 마음을
몰랐던 건 아니야
나도 느꼈었지만
널 보내는게
널 떠나보내는게
아직은 익숙하지가 않아
그렇게 밖에 할 수 없던
니가 원망스러워
왜 말 안했니
아님 못한거니
조금도 날
생각하지 않았니
좋아한다며
사랑한다며
이렇게 끝낼거면서
왜 그런말을 했니
널 미워해야만
하는 거니
아니면 내 탓을
해야만 하는 거니
시간을
돌릴수만 있다면
다시 예전으로
돌아가고 싶은 마음뿐이야
왜 말 안했니
아님 못한거니
조금도 날
생각하지 않았니
좋아한다며
사랑한다며
이렇게 끝낼거면서
왜 그런말을 했니
널 미워해야만
하는 거니
아니면 내 탓을
해야만 하는 거니
시간을 돌릴수만 있다면
다시 예전으로
돌아가고 싶은 마음뿐이야
그래 더 이상
묻지 않을게
내곁을 떠나고 싶다면
돌아보지 말고 떠나가
눈물은 흘리지 않을게
괜히 마음만 약해지니깐
내게서 멀어진
니 모습이
흐릿하게 보여
눈물이 나나봐
널 많이
그리워할것 같아
참아야만 하겠지
잊혀질 수 있도록
다시 사랑같은거
하지 않을래
내 마지막 사랑은
돌아선 너에게
주고 싶어서
행복하길 바래
나보다 좋은 여자
만나기를",내곁 눈물 예전 만나기 내게 모습 밖 않을래 바 시간 이상 행복 여자 시간들 너와 마지막 사랑같은거 그런말 흐릿 않을게 떠나보내는게 익숙 사랑 행복하길 생각 않을 약해지니깐 마음 탓 원망
2003,19,안재욱,친구 붕우 (朋友),발라드,"괜스레 힘든 날 턱없이 전화해
말없이 울어도 오래 들어주던 너
늘 곁에 있으니 모르고 지냈어
고맙고 미안한 마음들
사랑이 날 떠날때 내 어깰 두드리며
보낼 줄 알아야 시작도 안다고
얘기하지 않아도 가끔 서운케 해도
못믿을 이 세상 너와 난 믿잖니

겁없이 달래고 철없이 좋았던
그 시절 그래도 함께여서 좋았어
시간은 흐르고 모든게 변해도
그대로 있어준 친구여
세상에 꺾일때면 술 한잔 기울이며
이제 곧 우리의 날들이 온다고
너와 마주 앉아서 두 손을 맞잡으면
두려운 세상도 내 발 아래 있잖니
세상에 꺽일때면 술 한잔 기울이며
이제 곧 우리의 날들이 온다고
너와 마주 앉아서 두 손을 맞잡으면
두려운 세상도 내 발 아래 있잖니
눈빛만 보아도 널 알아
어느 곳에 있어도 다른 삶을 살아도
언제나 나에게 위로가 되준 너
늘 푸른 나무처럼 항상 변하지 않을
너 얻은 이 세상 그걸로 충분해
내 삶이 하나 듯 친구도 하나야",시작 눈빛 전화 나무 턱 괜스레 위로 시간 삶 손 한잔 되준 얘기 술 못믿 마음들 믿잖니 날들 미안 철 충분해 서운케 어깰 그걸 사랑 친구 발 시절 세상 하나 곁 있잖니 겁 아래
2003,20,쿨 (COOL),백설공주를 사랑한 일곱번째 난장이,발라드,"난 세상에서
가장 아름다운
그녀를 사랑한다
친구들은 왠지
그런 내가
걱정스러운가 보다
난 바보가 아닌데
나도 이제 다 아는데
그래서 난
그녀를 보내기로 했다
난 너무 키가 작다
그대 그렇게
나를 멀리 떠난다해도
끝내 웃음으로
보낼 수 밖에
보잘 것 없는
나의 모습 때문에
나 그대를
잡을 수 없죠
늘 키작은 내 모습만을
원망했기에
난 사랑도 몰랐었는데
마법에 걸려 잠든
그댈 보면서
난 조금씩
사랑을 배웠죠
겨우 이제서야
사랑을 난 알게 됐는데
그댄 왜 나를 남겨두고
떠나가나요
내 사랑만큼 내 모습이
자랄 때까지
내 곁에 좀더
잠들 수 있다면
잠시 부족한 내 모습을
잊어버린 채
감히 나 그대를
사랑했지만
이젠 알았죠
이런 내 모습으론
난 사랑도
할 수 없음을
우습던 날 바라보며
웃던 그대는
내 맘을
다 알지 못했죠
단 하루라도
그대 슬퍼할까봐
날 감추며
광대가 됐던 날
밤새 내 곁에서
잠든 나를
바라보면서
왜 떠나가나요
그대가 흘린 눈물을
난 알지 못했죠
날 지금까지웃게 했던
그 모습으로
애써 아픔을
감추던 그댈
시간이 흘러
그댈 볼 수 있다면
그날까지 나
잠이 들기를 왜 날
이제 어느샌가
떠나야 할 시간이 됐죠
안되는 건가요
그대여 제발
나를 보며 슬퍼 말아요
왜 날 왜 날 왜 날
늘 바보같이 웃음뿐인
그 모습처럼
한번더 내게
바보가 돼줘요
키작은 내 사랑이여
안녕",보잘 마법 눈물 걱정 부족한 그댄 모습 밖 시간 키작 때문 지금까지웃 채 웃음 조금씩 바보 그녀 한번더 잠 친구들 사랑 광대 사랑이 세상 하루 슬퍼할까봐 곁 어느샌 밤새 이젠 모습만 그날 원망
2003,21,윤미래,To My Love (Korean Ver.),R&B/Soul,"yeah hey Hey
그댈 만나던 어떤 날보다
옷을 고르기가 어려워
오늘 만나서 하잔 얘기가
왠지 자꾸 맘에 걸려요

만일 그대가 나를 떠나겠다면
나는 붙잡지 못할거예요
사랑한다는 고백보다 힘든게
이별의 말인 것 같아

아니길 바래 난 그대의 사진만 봐도
여전히 가슴 떨리고 설레이는데
아니길 바래 내 사랑을
그대여 제발 놓지 말아요

오늘 밖에는 할 수 없는 얘기면
오늘 약속은 피하고 싶어(피하고 싶어)
다신 그대를 못 볼 것만 같아서
걸음이 느려만 가요

아니길 바래 난 그대의 사진만 봐도
여전히 가슴 떨리고 설레이는데
아니길 바래 내 사랑을
그대여 제발 놓지 말아요

내 예감이 틀리기를
나는 바랄 뿐이죠(oh baby)
그대를 만나고 돌아오는 길이
나 슬프지 않도록

아니길 바래 그 아무리
시간이 가도(시간이 가도)
그대여 나의 곁에 머물겠다고
나에게 말해

그 언제나 그대 나만을
사랑한다고 사랑한다고

떠나지 말아요 -",고백 밖 예감 바 시간 못할거예요 하잔 싶어피하 가슴 오늘 사랑 가도시간 이별 뿐이죠oh 사진 만 곁 아니길 옷 약속 얘
2003,22,SE7EN,와줘..,발라드,"참 많이 미웠어 너의 모든 게
오래 된 사진 속에 날 보고 웃고 선
고운 네 표정들까지
자고 나면 내게로 돌아올 거라고
지겹게 너를 잊지 못하는 내가 더 미웠어
이젠 다 잊을 거란 지킬 수도 없는 약속 하고
너를 보낸 기억에 자꾸 난 지쳐만 가는데 baby
돌아와줘 멀지 않다면 아직 나를 사랑 한다면
아직까지 난 그 자리에 널 기다리고 있어 yeh
이미 다른 사랑 한다면 벌써 나를 다 잊었다면
조금만 더 기다릴게 더 미워할 수 있도록 yeh
참 오래 지났지 네가 떠난 지
사랑한 기억은 다
첨 부터 없었던 일 처럼 모두 잊었어
그런데 왜 이렇게 눈물이 나는지
너를 만나던 거릴 걸으며
또 힘이든 건지 이젠 다 잊었다고
웃을 수도 있다 말도 하고
너의 기억 하나도 없다고 믿고 지냈는데 baby
돌아와줘 멀지 않다면 아직 나를 사랑 한다면
아직까지 난 그 자리에 널 기다리고 있어 yeh
이미 다른 사랑 한다면 벌써 나를 다 잊었다면
조금만 더 기다릴게 더 미워할 수 있도록 yeh
너는 없는데
벌써 떠났는데 너를 잊지 못하고
네가 꼭 돌아올 거라고
내게로 믿고 있는 걸 모르고서
널 다잊었다 믿었나 봐
난 아직 끝까지 널 미워 못하고
그리워만 하나 봐
행복하게 살지 말아줘 나를 떠나 더 힘들어줘
다시 내게 오고 싶도록 baby
언제라도 내가 생각나 혹시 내게로 돌아올까 봐
언제나 난 여전히 이곳에 널 기다리고 있어",첨 눈물 힘 기다릴 행복 일 표정들 이곳 부터 내게로 조금 사랑 자리 사랑한 지 거란 기억 하나 자 언제 처럼 끝 이젠 약속 다잊었다
2003,23,드렁큰 타이거,남자기 때문에,랩/힙합,"눈물은 태어나 세 번 꼴찌라도 누구에건
자존심은 내걸고 난 어떤
상황에도 몇 번 뒷걸음질 못하고 맞았던
고집불통 내게 쌍코피는
보통 몸과 마음속 고통
시원한 냉수로 깨끗이 씻어내
빨랫 비누로 머리를 감아도 개운해
배운 게 이것 뿐이지만 해내야 돼
내 아내 그녀의 고운 손가락 영원하게
사포보다도 거칠어진 내 주먹에
쥐가 나도 피가 나도
천으로 돌돌 말아 아파하지 않고
용감의 탈로 가려 내 두려움
부드러움과 부러움을 숨긴 채
난 남자기 때문에
절대 흔들릴 수 없는 나의 맘의 한복판에
박힌 장대위에 달린 벌집 속에 벌떼
가끔 따갑게 쏴대며 날 아프게 하지만
오징어에 고추장에 소주 열한잔반
쓰라린 나의 가슴속을 싹 쓸어내리며
얼큰한 김칫국에 고된 하루를 달래주며
고개를 숙여 또 참고 그날을 기다리며
널 납작하게 만들 날만 혼자 벼르고 있어
눈싸움도 지기 싫어 내 두 눈 부릅뜨고
거울 속에 나란 놈과 또 한 번 붙어보고
하늘을 향해 턱을 올려 눈물을 삼켜버려
난 남자기 때문에 또 태산을 어깨위로
절대로 울지 않아 난 남자기 때문에
절대로 울지 않아 난 남자기 때문에
너 대신 내가 맞어 난 남자기 때문에
너 대신 내가 맞서 난 남자기 때문에
흑기사여 One Shots! One Shots!
여자에 약한 나 여자에 약한 나
알집을 두개 찬 난 미련한 나란
남자기 때문에 남자기 때문에
친구 따라 강남 갔다 배신만 당한 나
또 만나 술 사주고 그냥 웃고 말아 버린
아픔의 기억들 다 건배로 깨진 잔과 함께
깨끗이 지워지고 깨끗이 지워지고
힘든 널 일으켜 내 등에 짊어지고
울컹거리는 내 가슴을 억눌리고
소리를 질러 밤거리로 발길을 질러
말처럼 달려 Gitty up and away
그들의 채찍질에 난 또 헉헉거리며 뛰네
소리가 죽고 숑고를 묻고도
사랑은 눈물을 쏟아도
미련이 난 또 그러려니 아랑곳 하지 않고
태산도 짊어지고 난 또 남자기 때문에
yo yo yo yo 그냥 부닥쳐
형제와 부모를 위해 내 심장을 아낌없이
바칠 수 있지 나의 마음 바뀜없이
친구와 가족이란 내가 사는 이유
아직 가진 거란 186키가 전부
힘든 하루가 시작되며 내 정신의 권투
아무리 쓰러져도 오뚝이 나 끝까지 버티지
끈질긴 끈기와 내투지 누구는 어리석다
하지만 인생은 Boxing ring
그 종이 땡땡거릴 때까지
흰 수건을 뒤로 던져도 두발로 다시 섰지
날 떨게 만드는 상대에게는 속마음을 숨겨
이를 깨물고 One Two툭툭 주먹을 던져
yo 남자기 때문에 난 남자기 때문에
절대로 울지 않아 난 남자기 때문에
절대로 울지 않아 난 남자기 때문에
너 대신 내가 맞어 난 남자기 때문에
너 대신 내가 맞서 난 남자기 때문에
흑기사여 One Shots! One Shots!
여자에 약한 나 여자에 약한 나
알집을 두개 찬 난 미련한 나란
남자기 때문에 남자기 때문에
절대로 울지 않아 난 남자기 때문에
절대로 울지 않아 난 남자기 때문에
너 대신 내가 맞어 난 남자기 때문에
너 대신 내가 맞서 난 남자기 때문에
흑기사여 One Shots! One Shots!
여자에 약한 나 여자에 약한 나
알집을 두개 찬 난 미련한 나란
남자기 때문에 남자기 때문에",시작 천 눈물 종이 한복판 아내 냉수 여자 186키 열한잔반 오뚝이 그녀 아랑곳 벌떼 눈싸움 고통 밤거리 등 깨끗 잔 숑고 사포 탈 미련 배신 거란 부모 마음 용감 뒷걸음질 내투지 쌍코피 끝 마음속 세 고추장 부러움 태산 끈기 눈 오징어 납작 누구 채 뒤 술 이유 건배 심장 어깨위 고개 김칫국 빨랫 지 뿐 벌집 수건 시원 하루 아픔 상황 주먹 고집불통 가족 가슴속 소리 발길 알집 채찍질 정신 얼큰한 거울 꼴찌 인생 장대위 놈 하늘 피 손가락 두개 권투 두발 울컹거리 가슴 사랑 영원 개운 소주 대 머리 Two툭툭 상대 비누 턱 속마음 쥐 맘 때문 미련한 자존심 이것 형제 몇 강남 두려움 남자 땡땡거릴 친구 몸 흑기사 그날 기억들
2003,24,박용하,처음 그 날처럼,"발라드, 국내드라마","처음 그 날처럼

가야한다고 어쩔 수 없다고
너의 손 잡은 채
나는 울고만 있었지
언젠가는 꼭 돌아올 거라고
그땐 우리 서로 웃을 수 있을거라고
긴 기다림은 내게 사랑을 주지만
너에겐 아픔만 남긴 거 같아
이런 날 용서해 바보같은 날
언젠가 널 다시 만날 그날이 오면
너를 내 품에 안고 말할거야
너만이 내가 살아온 이유였다고
너 없인 나도 없다고
언젠가 힘든 이 길이 끝이나는 날
그대 곁에서 내가 눈 감는 날
기억해 나의 사랑은
니가 마지막이었단 걸
처음 그 날처럼
눈을 감으면 잊혀져 버릴까
슬픈 밤에도 쉽게 잠들 수 없었지
꿈에서라도 널 보게 된다면
눈물 흐를까봐 눈을 뜰 수가 없었어
긴 기다림은
내게 사랑을 주지만
너에겐 아픔만 남긴 거 같아
이런 날 용서해 바보같은 날
언젠가 널 다시 만날 그날이 오면
너를 내 품에 안고 말할거야
너만이 내가 살아온 이유였다고
너 없인 나도 없다고
언젠가 힘든 이 길이 끝이나는 날
그대 곁에서 내가 눈 감는 날
기억해 나의 사랑은
니가 마지막이었단 걸
처음 그 날처럼",눈물 눈 흐를까봐 손 채 이유 밤 마지막 바보 없 용서해 사랑 기억해 그땐 곁 말할거야 끝 그날 꿈
2003,25,넬 (NELL),Stay,록/메탈,"Stay 내 눈물이 마를 때까지
Stay 내가 나를 모를 때까지
Stay 아주 조금만 기다려
Stay 내 기억의 주인은 나야
Stay 내가 널 보내줄 때까지
Stay 내 기억속에서라도
조금의 따뜻함이라도
간직할 수 있게해 줘
난 이미 얼어버릴 듯
한없이 차가워
너마저 떠나면 나에겐
이제 아름다움이 없어
난 이미 버려져 있고
한없이 더러워
Hey 이미 꽤 오랜 시간동안
내 안에 머물러 있었잖아
이제 그냥 집이라고 생각해
조금의 따뜻함이라도
간직할 수 있게해줘
난 이미 얼어버릴 듯
한없이 차가워
너마저 떠나면 나에겐
이제 아름다움이 없어
난 이미 버려져 있고
한없이 더러워
Stay inside my dear
Don't you come out my dear
조금의 따뜻함이라도
간직할 수 있게 해줘
난 이미 얼어버릴 듯
한없이 차가워
너 마저 떠나면 나에겐
이제 아름다움이 없어
난 이미 죽어 버릴 듯
한없이 더러워
Stay my dear
Stay my dear",주인 기억 눈물 조금 따뜻함 아름다움 안 기억속 집 시간동안 생각 간직
2003,26,애즈원,Mr. A-Jo,R&B/Soul,"지금 네 모습 말야 정말
말도 아니야
누가 화나게 한 거니 그녀도
너를 버렸니
어떤 얘기를 들어도 아무런
도움이 안되고
대답하기 조차 싫을 땐
그에게 찾아가
그러면 바다 위를 걸어
널 자유롭게
하늘을 날아서 다른 시간 속에
누구나 너를 사랑해 줄 곳으로
널 데리고 가 줄거야
하루종일 헤매도 남은
것이 없었니
술을 그렇게 마셔도 해결이
잘 안 나는군
언젠간 너의 현실이 나아질
거라고 믿어도
기다리기 조차 힘들 땐
그에게 찾아가
그러면 어둠을 녹이는
밝은 빛으로
영혼을 감싸고 널 위로하지
누구도 널 버리지 않는 곳에서
넌 외롭지 않을 거야
when you're feeling alone
when you're felling afraid
when you're feeling like
there's nowhere to go
널 데리고 가 줄거야
when you're feeling alone
when you're felling afraid
when you're feeling like
there's nowhere to go
mra jo will take you to be
a place
where everything will make
you feel high
언젠간 너의 현실이 나아질
거라고 믿어도
기다리기 조차 힘들 땐
그에게 찾아가
그러면 어둠을 녹이는
밝은 빛으로
영혼을 감싸고 널 위로하지
누구도 널 버리지 않는 곳에서
넌 외롭지 않을 거야
so you wanna know mra jo
you should already know
그러면 바다 위를 걸어 널
자유롭게
하늘을 날아서 다른 시간 속에
누구나 너를 사랑해 줄 곳으로
널 데리고 가 줄거야
넌 외롭지 않을거야
when you're feeling alone
when you're felling afraid
when you're feeling like
there's nowhere to go
mra jo will take you to be
a place
where everything will make
you feel high",않을거야 영혼 모습 위로 시간 언젠간 누구 술 현실 하늘 얘 어둠 그녀 해결 바다 사랑해 하루종일 줄거야 빛 대답 자유 조차 도움
2003,27,김진표,악으로,랩/힙합,"내가 있는 곳은 어딜까
꿈꿔왔던 바로 거길까
시간 지날수록 왜 이리
쉽게도 내마음 아쉽게도 변할까
벼랑 끝 아래로 내 인생의 바닥 끝으로
영화 속 낙오자의 비참한 모습 바로 그대로
사랑했던 사람들은 떠나가고 어떻게서든 살겠다고
서로 상처만이 앙상하게 남은채로 맘 상하게
허우적거려도 끝까지 나는 헤엄친다고
소용없는줄 알면서도 마지막 지푸라기 잡으려고
Throw me all your kicks(호흡가다듬고 앞으로)
I'll throw back my first(이제 다시할래 악으로)
Don't mind my tears my pain
(난 끝까지 할래 앞으로)
I'll be fine again(누가 보든 말든 악으로)

해가 지고 밤이지 오늘도 거릴 헤매지
가랑비가 적셔놓고 내 마음까지 울려놓고
나 그저 덩그러니 떨어져 나온 동그라미
똑같은 자리 돌고 돌고 huh 비웃음만 맴돌고
내 꿈은 사라진지 오래 그저 힘들때면 노래
목청껏 소리높여 부르면서 힘든 마음 이렇게나마 위로해
어디에 있을까 사라져 버린 웃음과
예전에 꾸었던 나만의 꿈은
아직 여기 마음속에 남아있을까
All those around me
They used to laugh at me
Let them finger point at me
I'm fine However much they curse at me
하나 둘 셋! 호흡가다음고 다시 앞으로
하나 둘 셋! 처음부터 다시할래 악으로
하나 둘 셋! 난 끝까지 해낼꺼야 앞으로
하나 둘 셋! 누가 보든 말든 다시 악으로
Throw me all your kicks(호흡가다듬고 앞으로)
I'll throw back my first(이제 다시할래 악으로)
Don't mind my tears my pain(난 끝까지 할래 앞으로)
I'll be fine again(누가 보든 말든 악으로)",난 예전 지푸라기 사람 누 어떻게서든 앙상 모습 위로 바 시간 kicks호흡가다듬고 비웃음 어디 채 누구 인생 웃음 노래 바닥 낙오자 밤 마지막 가랑비 덩그러 상처만 호흡가다음고 영화 거길까 오늘 사랑 해낼꺼야 자리 first이제 처음 악 지 하나 비참한 할래 마음 둘 동그라미 아래 내마음 끝 셋 어딜까 다시할래 마음속 꿈 소용
