song_year,song_rank,singer,title,Genre,lyric,lyric_tokens
2005,28,MC몽,천하무적 (Feat. 박장근 Of Supersta),랩/힙합,"Yo! Listen Up
This is MC MONG 2nd Round
Fresh Back on this track grap a microphone mack
let`s get ready to rumble

슈퍼맨이 되겠다던 꼬마아이는
참 힘든 일도 많았지만 홀로 싸워온
오늘 밤도 그 아인 세상과 ON & ON
연기든 랩이든 MC든 이제 천! 하! 무! 적!

꼭꼭 숨어라 니 머리카락 보일라
내 어릴적 놀았던 순수했던 놀이다
왜소한 몸집에 작디 작은 아이는
가슴속에 백원짜리 꿈을 가진 아이다
지구를 지켜라 배트맨 슈퍼맨
내 어릴적 꿈은 마쵸맨
난 생각하는 것 마다 마다 유치해
그래도 이 자리에 서있게 만든 이유다
연필을 씹어먹던 코흘리개 아이는
이제는 마이크를 잡고 내가 랩을 해
내 꿈이 언제까지 이어 질지 몰라도
적들과 부딪치면 나는 항상 웃을래

슈퍼맨이 되겠다던 꼬마아이는
참 힘든 일도 많았지만 홀로 싸워온
오늘 밤도 그 아인 세상과 ON & ON
연기든 랩이든 MC든 이제 천! 하! 무! 적!

모두다 비켜 눈물을 감춰
앞길을 밝혀 자신을 지켜
세상이 널 버려 널 자꾸 속여도 천하무적

아이고 아침이야 벌러덩 일어나
밤새도록 마신 술에 내 뱃속은 우울해
똑같은 하루에 내 몸을 던지네
밤이나 낮이나 일하는 내가 한심해
꽃들이 만발하는 화사한 봄날에
내 스스로 내 자신을 자꾸 구속해
이리치고 저리치여 머리는 아픈데
왜 이렇게 나의 길은 꾸불꾸불해
어릴적 그린 그림은 이게 아닌데
순수했던 꿈은 나는 잠시 잊었네
잠시 잊은 꿈은 나는 다시 찾기위해
고통쯤은 참아내고 세상에서 이겨내

슈퍼맨이 되겠다던 꼬마아이는
참 힘든 일도 많았지만 홀로 싸워온
오늘 밤도 그 아인 세상과 ON & ON
연기든 랩이든 MC든 이제 천! 하! 무! 적!

모두다 비켜 눈물을 감춰
앞길을 밝혀 자신을 지켜
세상이 널 버려 널 자꾸 속여도
천! 하! 무! 적!

Let`s Get It On Let`s Get It Warm
Let`s Get It On Let`s Get It Warm
Let`s Get It On Let`s Get It Warm

넌 땡전 한푼 없어 이젠 자꾸 숨이 막혀
다시 돌아가고 싶어 우린 천! 하! 무! 적!
넌 땡전 한푼 없어 이젠 자꾸 숨이 막혀
다시 돌아가고 싶어 우린 천! 하! 무! 적!

슈퍼맨이 되겠다던 꼬마아이는
참 힘든 일도 많았지만 홀로 싸워온
오늘 밤도 그 아인 세상과 ON & ON
연기든 랩이든 MC든 이제 천! 하! 무! 적!

모두다 비켜 눈물을 감춰
앞길을 밝혀 자신을 지켜
세상이 널 버려 널 자꾸 속여도 천하무적

슈퍼맨이 되겠다던 꼬마아이는
참 힘든 일도 많았지만 홀로 싸워온
오늘 밤도 그 아인 세상과 ON & ON
연기든 랩이든 MC든 이제 천! 하! 무! 적!

모두다 비켜 눈물을 감춰
앞길을 밝혀 자신을 지켜
세상이 널 버려 널 자꾸 속여도 천하무적",가슴속 천 눈물 숨 앞길 꼬마아이 낮 웃을래 슈퍼맨 아이 2nd 봄날 한심해 구속해 일 술 적 우울 이유 저리치 밤 놀이 배트맨 코흘리개 보일라 마쵸맨 이리 몸집 모두 유치해 고통 오늘 머리카락 마이크 지구 자리 뱃속 찾기위해 생각 연기 세상 마다 연필 씹어먹던 천하무적 벌러덩 꽃 몸 화사한 한푼 랩 아침 순수 하루 언제 머리 왜소 무 땡전 이젠 만발 백원 아 꿈 자신
2005,29,쥬얼리,Super Star,댄스,"눈을 떠 소리를 높여봐
더 크게외쳐봐 그댄 Superstar!
Woo- (one two three four!)
소릴높여봐 (소릴높여봐)
더 크게 외쳐봐
그댄 Superstar! Woo Yeah-
지쳐있던 모든것을 버려
그런몸짓 그런눈빛
지겹지도 않니 old style
더 이상은 신경쓰지마
웃을수만 있다면 시작해봐 이렇게
소릴높여봐 때론 미쳐서
춤을춰봐 날이 새도록
그대를 힘들게 한 날은 잊고 Yeah-
크게 외쳐봐 때론 질러봐
흔들어봐 그래 잊진 마 그댄 Superstar!
Oh- 맘을 열어 소리쳐봐 Yeah-
Oh- 잊지는 마 기억해둬
그댄 바로 Superstar!
Yo! Here comes a queen B U gonna change
I like that thing U do 오늘도 변함없이
Ur the one that I love Ur the that I miss
Ur a superstar in Ur L-I-F-E
아무것도 신경쓰지마 행복할 수 있다면
시작해봐 이렇게 Yeah-
소릴 높여봐 때론 미쳐서
춤을 춰봐 날이 새도록
그대를 힘들게 한 날은 잊고
크게 외쳐봐 때론 질러봐
흔들어봐 그래 잊진 마 그댄 SuperStar!
Oh- 맘을 열어 소리쳐봐 Yeah-
Oh- 잊지는 마 기억해 둬
그댄 바로 Superstar!
So lieten ma word baby.
It's time for change night tonight.
CLAP for me. New skool beat again.
어색하게 맞춰 가려고 하지마
자신있게 덤벼봐 이제 달라지는 거야
커질수만 있다면

잃어버린 모든것에 후회하지마
또 다른 꿈을 찾아 시작해도 늦지 않아
I Never ever give it up hey hey hey
Oh- 맘을 열어 소리쳐봐 Yeah-
아직까지 잊지못한 아픈 기억들
미련따위 필요없어 그저 웃어 보는거야
지울 수만 있다면

모두 같은 곳으로 향한 이 순간
주인공은 바로 너야 그 모든것을 던져
후회하진 않겠어-
 ",시작 어색 필요 순간 소리 후회 그댄 모든것 크게외쳐봐 눈 소 이상 잊진 행복 오늘 주인공 소릴높여봐 춤 기억해 춤을춰봐 신경쓰지 그런눈빛 그런몸짓 미련 기억 때론 시작해 아무것 새 꿈 기억들 자신
2005,30,이정(J.Lee),한숨만,R&B/Soul,"마음은 아픈데 말조차 못 하는데
말해야 하는데 난 그저 고개만 떨구죠
널 봐야 하는데 네 눈을 보고픈데
웃어야 하는데 또다시 고개만 떨구죠

힘겹게 준비했던 말들
전하지 못해 난 아파하죠
이렇게 바보같은 날 그대는 또 바라보네요
처음 본 그때 눈빛처럼

사랑한다 말하면 이별이 올까봐
아무말 못하는 날 어떡해
잊혀지는 일보다 미치도록 가슴 아픈 건
지금 널 잡지 못해 한숨만

사랑했다면서 널잡지도 않은 내가
어쩌면 야속하게도 보였겠지
근데 그거 아니 천번의 눈물보다 더아픈
한번의 한숨을..

힘겹게 준비했던 말들
전하지 못해 난 아파하죠
이렇게 바보같은 날 그대는 또 바라보네요
처음 본 그때 눈빛처럼

사랑한다 말하면 이별이 올까봐
아무말 못하는 날 어떡해
잊혀지는 일보다 미치도록 가슴 아픈 건
지금 널 잡지 못해 한숨만

나라는 사람 참 또 너를 그리워하고
하루가 일년같아 헤매이겠죠
시작도 못한 사랑 내 가슴을 저미는 건
왜인지 난 어떻게도 못하니까

사랑한다 말하면 이별이 올까봐
아무말 못하는 날 어떡해
잊혀지는 일보다 미치도록 가슴 아픈 건
지금 널 잡지 못해 한숨만

이번만 마지못해 한숨만 -",시작 눈빛 눈물 올까봐 사람 눈 일 그거 천번 들 바보 근데 왜 야속 준비 고개 가슴 더아픈 사랑 한숨 한번 이별 아무말 보고픈데 마음 하루 그때 이번 년 널잡지
2005,31,럼블피쉬,으라차차,록/메탈,"다시 내게 찾아온거야
너무 빨리 돌아온거야
네 모습을 보여봐
쑥스러워 그런거야
빗소리를
듣고 온거야
밤이 너를 다시
불러낸거야
너를 밀어내려고
이렇게 난 소리질러
으라차차
한번 더 참아볼게
으하하하
웃으며 넘겨볼게
혼자여서 좋은 일이
아직도 너무 많은데
나는 법을
잊어버렸다 해도
내일 향해
걸어가는 이 길이
언젠가는 더 커다란
날개가 되어줄테니

나를 긴장하게 한거야
지루하게 보였던거야
네 모습을 보여줘
수줍어서 그런거야
혼자라는
사실 때문에
고독이란
너의 이름만으로
다시 밀어내려고
이렇게 난 소리질러
으라차차
한번 더 참아볼게
으하하하
웃으며 넘겨볼게
혼자여서 좋은 일이
아직도 너무 많은데
나는 법을
잊어버렸다 해도
내일 향해
걸어가는 이 길이
언젠가는 더 커다란
날개가 되어줄테니
차가운 그날의 기억들도
다시는 가질 수 없는
내 안에서
들려오는 소리만
나를 잊으란 그 말들도
다시 떠나란 그 말들도
한숨 속에
모두 다 날릴테니

라랄랄라
신나게 살아볼게
으하하하
더 크게 웃는거야
혼자여서 좋은 일이
아직도 너무 많은데
이젠 나를
다신 찾아오지마
가끔 내가
너를 찾아갈테니
나란 사람 있다는 것만
잊지 말고 잘 살아줘
라랄랄라
랄라라라랄라라
라랄랄라
랄라라라랄라라
라랄랄라랄라랄랄라라
라랄라랄라랄랄라
라랄랄라
랄라라라랄라라
라랄랄라
랄라라라랄라라
라랄랄라랄라랄랄라라
라랄라랄라랄랄라",소리 찾아온거야 사람 참아볼게 한거야 모습 때문 넘겨볼게 보였던거 일 찾아오지마 법 밤 기억들 들 이름만 라랄라랄라랄랄라 날개 긴장 라랄랄라랄라랄랄라 으하하하 잊으란 지루 혼자 안 한숨 한번 떠나란 불러낸거야 라랄랄라 빗소리 살아볼게 랄라라라랄라라 랄라라라랄라 돌아온거 으라차차 이젠 그런거야 그날 고독 온거야
2005,32,god,보통날,발라드,"아침이면
일어나 창을 열고
상쾌한 공기에
나갈 준비를 하고
한 손엔 뜨거운 커피
한 잔을 든 채
만원버스에
내 몸을 싣고
귀에 꽂은
익숙한 라디오에선
사람들의 세상 사는
즐거운 사연
들으면서 하루가
또 시작되죠
화사하게 빛나는
햇살이 반겨주네요
Oh 어떡하죠
나 그대를 잊고 살아요
Oh 미안해요
나 벌써 괜찮은가봐요
잊지 못할 사랑이라
생각했었는데
잊혀져가네요
어느새

어떻게 간지
모르는 하루
해가 저물때쯤 울리는
친구들의 전화 나오라고
하루 산 얘기
회사 얘기
새로 만난 여자들
데이트 얘기 웃긴 얘기
지나치는 여자들
바라보기
TV 에 나오는
스포츠 경기에
목숨을 걸고
덤벼들면서 밥값 내기
시간이 가는 줄도
모른 체 떠들다
지쳐서 돌아오니
이런 어느새 새 벽2시
자 자 야겠지
친구들이 오늘했던
얘기 떠올리면
자꾸 웃음이 나와
웃으면서 누워 있으면
잠이 와
Oh 어떡하죠
나 그대를 잊고 살아요
Oh 미안해요
나 벌써 괜찮은가봐요
잊지 못할 사랑이라
생각했었는데
잊혀져가네요
어느새
우리 노랠 들어도
눈물이 나질 않고
네 소식을 들어도
미소가 흘러나오죠
괜찮은 거죠
날 버린 그대
잊어도 되죠
근데 왜 자꾸
이러면 안되는
것만 같은지
미안해 너무나
이렇게 쉽게 잊어서
미안해 내가 했던
말들 못지켜서
하지만 너무 힘들어서
널 더 이상 간직하고
살 수가 없었어
용서해줘
영원히 사랑할 거라고
약속했던 말
돌아선 네 등 뒤에다
맹세했던 말
마지막 날 혼자 울면서
다시는 내가 살아갈
그 날이 끝까지
마음 속에 널
간직할 결심을 한지
얼마 되지도 않았는데
너를 모두 지워버린
내가 너무 미울 거야
그래 정말 내가
약속을 모두 어긴 거야
그러니 용설 빌어
나도 이런 내가 싫어
널 잊어버린
기억마저 잊었어
아무렇지 않은 듯이
마치 사랑한 적이
없는 듯이
보통날이네요 어느새",시작 용서 이러 전화 회사 리 눈물 사람 체 못지켜 소식 결심 시간 미소 손 채 이상 햇살 뒤 웃음 밥값 적 보통날 귀 마지막 들 근데 상쾌 익숙한 미안 오늘했던 공기 목숨 노랠 사연 준비 친구들 사랑 데이트 용설 등 사랑한 잔 커피 생각 세상 벽2시 경기 지 괜찮은가봐요 얼마 창 몸 화사 기억 아침 야겠지 하루 마음 빛 라디오 맹세 만원버스 여자들 끝 스포츠 잠 약속 얘 간직
2005,33,리쌍,내가 웃는게 아니야 (Feat. ALI),랩/힙합,"날 사랑한다는 말
천 번을 넘게 내 맘
구석구석 빼곡히 써놓고
이제 와 나를
망부석 여인처럼 남겨둔 채
방 한구석 먼지처럼
나를 밀어둔 채
헤어지자 말하는 너의 뺨을
나도 모르게 때리고
내 발목을 잡는 땅을
억지로 뿌리치며
한참을 걸으며 다짐했어
다신 내 곁에
널 두지 않겠다고
여태 너를 지키기 위해 했던
나의 노력
그 모든 걸 다 오려 저 달리는
차들 속으로 던지고
눈물 섞인 웃음을 짓고
어떻게든 너보단
잘 살 거라는 믿음
저 짙은 어둠속에 새기며
내가 웃는게 웃는게 아니야
또 내가 걷는게 걷는게 아니야
너의 기억 그 속에선 난
눈물 흘려 너를 기다릴 뿐
내가 웃는게 웃는게 아니야
또 내가 걷는 게 걷는게 아니야
너의 기억 그 속에서 난
눈물 흘려 너를 기다릴 뿐
며칠이나 지났을까
늦가을 쓸쓸한 거리처럼
물가의 홀로 앉은 낚시꾼처럼
외로움과 기다림에 지친
난 끝없는 줄담배에 기침을 하며
미친듯이 추억속으로
빨려들어가
애교 섞인 목소리에 꺾인
나뭇가지 처럼 쓰러져
그녀의 품에 안기고
달콤한 꿈에 부풀어
영원히 나를 붙들어
매라며 농담을 하고
어디를 가도 누구를 만나도
언제나 둘이기에
즐거운 분위기에
우리는 항상 행복해 했었지
그랬었지
하지만 이젠 그녀는
내 곁에 없지
난 또 외로움에 밤길을 걷지
그대 떠나보낸 내 가슴에
눈물이 차올라
날 흔들며 아프게 해
그대 떠나보낸 내 두눈에
어둠이 다가와 또 난
너를 잊을래 난 너를 잊을래
아무리 외쳐봐도 그게 안돼
너를 아껴주지 못해
또 후회하네
너를 잊을래 난 너를 잊을래
아무리 외쳐봐도 그게 안돼
네가 웃던 기억속에
또 미쳐가네
내가 웃는게 웃는게 아니야
또 내가 걷는게 걷는게 아니야
너의 기억 그 속에선 난
눈물 흘려 너를 기다릴 뿐
내가 웃는게 웃는게 아니야
또 내가 걷는 게 걷는게 아니야
너의 기억 그 속에서 난
눈물 흘려 너를 기다릴 뿐
너 없는 아픔에 모든건
눈물을 흘리며 코를 푸네
남자답게 웃고 싶지만
매순간 멍해지는 습관
고쳐지질 않고
남자답게 웃고 싶지만
남자답게 난 웃고싶지만
밥 한숟갈 떠 넣기가
이렇게 힘들수가
날 위로하는 친구의 웃음도
내 눈엔 슬픈 구슬로 바뀌어
웃으려 웃어봐도 안되는 난
먼곳으로
내가 웃는게 웃는게 아니야
또 내가 걷는게 걷는게 아니야
너의 기억 그 속에선 난
눈물 흘려 너를 기다릴 뿐
내가 웃는게 웃는게 아니야
또 내가 걷는 게 걷는게 아니야
너의 기억 그 속에서 난
눈물 흘려 너를 기다릴 뿐",한참 어둠속 천 눈물 목소리 발목 후회 빼곡히 뺨 홀 매순간 노력 눈 위로 달콤한 거리 너보단 물가 채 땅 여인 어디 누구 행복 웃음 차 줄담배 밤길 며칠 떠나보낸 습관 애교 망부석 어둠 두눈 차올라 빨려들어 그녀 외로움 낚시꾼 한숟갈 코 기침 남자답 가슴 방 사랑 친구 늦가을 믿음 지 쓸쓸 뿐 잊을래 한구석 기억 고쳐지질 밥 먼곳 곁 나뭇가지 둘 분위기 구슬 처럼 다짐 기억속 이젠 농담 모든건 꿈 구석구석 추억속
2005,34,조성모,눈물이 나요,발라드,"난 눈물이 나요 그대 목소리
아직도 내 귀가 다 잊어 내질 못해서
난 눈물이 나요 그대의 왼손이
익숙한 내 오른손이 안쓰러워

보이나요 눈이 시도록
맘이 닳도록 그립지 않은날 없어
견딜 수 없을 땐 난 미친 듯 달려도 봐요
가슴 찬 슬픔까지 흘려보려고

환하게 웃어본게 언젠지
행복한 날이 있긴 했는지
이젠 기억을 뒤져봐도 생각이 않나
그대가 없던 날에 내가
살기는 했었나요
흘린 눈물만큼 다시 그댈 사랑해요

괜찮나요 그대의 아침
그대의 밤이 나를 찾지나 않나요
그대의 입술과 또 따스한 그대 숨결도
모두 나 없이도 참 잘 지내나요
 
환하게 웃어본 게 언젠지
행복한 날이 있긴 했는지
이젠 기억을 뒤져봐도 생각이 않나
그대가 없던 날에 내가
살기는 했었나요
흘린 눈물만큼 다시
그댈 난 사랑하는데

추억이 같은 우린데
멀어지나요 왜 그대의
눈물은 자꾸 날 지워만 가나요-
왜 늘 미련은 이렇게도 미련한건지
더 많이 사랑한 사람이
벌 받게 되나봐요
오지 않을 그대를 알면서 난 기다려요-

 ",않은날 눈물 목소리 사람 시 오른손 눈 행복 왼손 추억 밤 귀 입술 따스 언젠지 가슴 안쓰러워 익숙 사랑 벌 사랑한 되나봐요 생각 있긴 미련 기억 아침 숨결 이젠 환
2005,35,싸이 (PSY),환희,댄스,"오늘의 뉴스
패싸움 끝
One Two
얘들아 뛰어라
서로 편가르지 않는것이 숙제
오늘부로 합세
하나로 합체
하나로 합체
우리는 제도권 킬러
동서로 갈라 여야로 갈라
싸움은 똑같고 사람만 달라
이러지 말라는 모두의 바램은
말짱 꽝 빛바랜지 오래야
코리아 이게 무슨 꼴이야
아이구 골이야
허구한 날 맨날 하는말
국민여러분 i'm sorry야
다 뻥이야
걱정해봤자
얼굴붉히며 소리질러봤자
뻔할뻔자 백팔백번
귀에 못 박히도록
얘기 해봤자 변하는거 봤냐
그냥 쟤네 저러고 살라고
내버려두고
그 열정과 수고
쌓여있는 분노
끄집어내 아니면 병된다 그거
우리끼리라도 손잡자고
그대 손을잡고
걸어가고 있는 이순간
세상 모든것이
아름답게 보여요
이제 나의 기쁨이 되어주오
이제 나의 슬픔이 되어주오
우리 서로아픔을 같이하면
다시 태어날수 있는것
이제 그대 기쁨을 말해주오
이제 그대 슬픔을 말해주오
우리 서로아픔을 같이하면
행복할수 있어요
나의 에로 댄스보다
케이블의 외설영화보다
청소년에게 악영향을 미치는건
뉴스라고 본다
뱃지달고
완장달고
패싸움하면 리플달고
학교에가서 연예인을
따라하듯이
어르신들 패싸움도
따라하겠지
집단구타 왕따 강자에게 상납
하는법을 누가 가르쳤나
가수 배우 아님누구
너가 내가 아님누구
누구를 누구라
표현하긴 했다만
누가 누군지
누구나 다알지
왜냐
매일밤 뉴스에서 보니까
우리끼리라도 손잡자고
그대 손을잡고
걸어가고 있는 이순간
세상 모든것이
아름답게 보여요
이제 나의 기쁨이 되어주오
이제 나의 슬픔이 되어주오
우리 서로아픔을 같이하면
다시 태어날수 있는것
이제 그대 기쁨을 말해주오
이제 그대 슬픔을 말해주오
우리 서로아픔을 같이하면
우리 서로아픔을 같이하면
이제 그대 기쁨을 말해주오
이제 그대 슬픔을 말해주오
우리 서로아픔을 같이하면
행복할수 있어요",리플달고 했다만 아님누구 얘들아 sorry야 걱정 집단구타 사람 외설영화 뱃지달고 모든것 학교에가서 킬러 병 댄스 말짱 여야 누구 이순간 행복 상납 숙제 하는말 얼굴붉히 골 왜냐 제도권 저러 그거 허구 얘 꼴 귀 완장달 법 손을잡고 분노 합체 미치는건 가수 맨날 매일밤 모두 배우 쟤 에로 악영향 연예인 오늘 다알지 오늘부 왕따 케이블 강자 코리아 편가르지 세상 청소년 합세 하나 국민여러분 변하는거 누군지 서로아픔 표현하긴 백팔백번 끝 뻔할뻔자 패싸움하 뻥 열정 동서 뉴스 패싸움 이러지
2005,36,SG 워너비,내 마음의 보석상자,R&B/Soul,"난 알고 있는데 우리는
사랑하고 있다는 것을
우린 알고 있었지 서로를
가슴 깊이 사랑한단 것을

햇빛에 타는 향기는
그리 오래 가지 않기에
더 높게 빛나는 꿈을 사랑했었지",향기 빛 가슴 햇빛 사랑한단 사랑 깊이 가지 서로 꿈
2005,37,김종국,그녀의 남자에게,발라드,"그녀가 당신 얘길 하네요
참 따뜻한 사람이라고
말하는 내내 웃음이 머물죠
그녀를 처음 본
그날의 내 모습처럼
늘 십분씩 늦게 나오더라도
잘 웃으며 넘어가 줘요
꾸미지 않아도
예쁘단 걸 모르고
온종일 거울만
들여다볼 바보일테니
사랑한다는 말은
늘 아끼지 말아요
토라져 화낼 때에도
먼저 말해줘요
행여라도 가끔
내 생각에 아파할때면
서운한 맘 들어도
말없이 꼭 안아주세요
가끔 괜한
투정이 늘 때에도
늘 웃으며 달래주세요
바래다 줄 때면
한번 더 돌아보고
끝내자 말하면
못 이긴 척 잡아주세요
사랑한다는 말은
늘 아끼지 말아요
토라져 화낼 때에도
먼저 말해줘요
행여라도 가끔
내 생각에 아파할때면
서운한 맘 들어도
말없이 꼭 안아주세요
왜 이제서야 알게 됐는지
왜 이제 뭐든
다 잘할 것 같은지
하루만 단 하루만
당신과 날 바꿔준다면
못다한 사랑
다 보여줄텐데
그래요 아직
그녀를 난 사랑합니다
그래요 바보처럼
또 기다려 봅니다
가슴속에 메아리처럼
늘 되새겨봐도
바로앞에 날두고
다른곳만 보는 그녀죠
당신곁에 있을 그녀죠",가슴속 사람 모습 거울 바로앞 투정 서운 웃음 못다한 바보 그녀 당신곁 십분 다른곳 토라져 얘길 사랑 한번 생각 날두 지 하루 당신 따뜻한 메아리 그날
2005,38,버즈,벌,록/메탈,"이 정도 갖곤 안되죠 더 아파야죠
내 사랑 그대가 가는데
멀쩡히 살아지는 건 말도 안되죠
그대를 끝내 못 지켜낸 죄인이
날 만나서 부족한 날 사랑해서
착한 그대 가슴이 재가 돼버렸죠
이제와서 용서해달라는 말도
그대 눈물 앞에 할 수가 없지만
잊어달라는 말은
제발 하지 말아요
아픈 채로 사는 게 내 몫이죠
그대 평생 사랑하면서
평생 기다리면서
그댈 아프게 한 벌 받을게요
나 아픈 건 뭐라도 상관 없어요
그대만 울지 않게 해
내 눈 속에 그대가 살고 있네요
나의 각막에 그대 겹쳐져 있네요
어딜 봐도 내 사랑 그대가 보여
체한 듯한 후회로 미칠 것 같아
잊어달라는 말은
제발 하지 말아요
아픈 채로 사는 게 내 몫이죠
그대 평생 사랑하면서
평생 기다리면서
그댈 아프게 한 벌 받을게요
이젠 보여요 이제야 깨달아요
그대 없이 안되는 나를
안녕이라는 말은
기억하지 말아요
잠시 나란 사람 잊고 있어요 제발
내가 벌 다 받으면
아픈 벌 다 받으면
다시 그대 앞에 찾아 갈게요
사랑할 자격 다 갖춰서",눈물 후회 사람 자격 부족한 죄인 눈 잊어달라 용서해달라 채 상관 몫 어딜 안녕 사랑해 평생 가슴 사랑 벌 정도 받을게요 각막 이제와서 기억 이젠
2005,39,신혜성,같은 생각,발라드,"눈을 떠 보니
어딘가 어색해 진건
그냥 나만의 예감이 아닌가봐
늘 그랬듯이
늘 같았던 우리 생각은
헤어질때도 이렇게 같은가봐
아니길 바래
이번만은 아니길 바래
우리 생각이 같지 않기를 바래
늘 그랬듯이
내 곁에서 웃어주겠니
이젠 그럴 수 없다는 걸 알지만
아니라면 내 사랑이 아니면
그냥 아무것도 모른채 살겠지만
이렇게 마음이 아픈건
어쩔수 없는
너를 향한 내 마지막 선물
눈을 떠보니
잠에서 깨어났나봐
얼마나 오래 꿈꾸고 있었는지
하늘을 보니
내 눈가에 눈물이 고여
다시 눈감고 싶지만
그럴 수 없어
아니라면 내 사랑이 아니면
그냥 아무것도 모른채 살겠지만
이렇게 마음이 아픈건
어쩔수 없는
너를 향한 내 마지막 선물
늘 같은 생각과
같은 꿈을 꾸기를
그렇게도 깊게 원했었지만
이게 우리 마지막
같은 생각이란걸
다신 같을 수 없는 생각인걸
눈을 뜨면 내 사랑이 맞다면
그냥 아무 일도
없던 걸로 되기를
이렇게 마음이 아픈건
어쩔수 없는
너를 향한 내 마지막 선물
내 마지막 그대",눈물 생각이란걸 눈 예감 바 채 어색해 일 하늘 걸 마지막 아픈건 사랑 생각 같은가봐 깨어났나봐 생각인걸 아닌가봐 선물 눈가 마음 곁 진 아니길 이번 이젠 아무것 어딘가 꿈
2005,40,보아 (BoA),Girls On Top,댄스,"모든게 나에게 여자가
여자다운 것을 강요해
날 바라보는 네 야릇한
시선들이 난 싫어
약한 여자 사랑에 약한 여자 Whoo
내게 강요하지 마
틀에 갇혀버릴 내가 아닌 걸
내 뜻대로
전부 나의 뜻대로
나는 나인걸 누구도 대신 하지 말아
그렇게 만만하게 넘어갈
내가 아니야
내 모습 그대로 당당하고 싶어
그늘에 갇혀 사는 여자를
기대하진 마
섹시한 차분한 영원히
한 남자만 아는 따분함
그건 바로 착각
모든 남자들의 관심사
난 이 세상을 모두 바꿔버릴
꿈을 다 가진걸
Get it up 난 부족해
Get it up 모든 게 다
말이 되지 않잖아
그들만의 평등 같은 건
그대들이 만든 기준에 맞게
나는 나인걸 누구도 대신 하지 말아
그렇게 만만하게 넘어갈
내가 아니야
내 모습 그대로 당당하고 싶어
그늘에 갇혀 사는 여자를
기대하진 마
모든게 나에게 여자가
여자다운 것을 강요해
더 이상은 참지 말아
Shake it Everything I like that
마음을 더 열어봐
우린 같은 곳을 향해가잖아
모두 함께 영원할텐데
서로 다른 성일뿐 존재하기 위한
인간인걸
Why 이젠 부정하지 마
남자들 모두가 세상의 진리는
절대로 불변의 법칙이라고
이 칼을 잡은 난 세상의 지배자
힘의 논리 남자만의 법칙들
아주 웃기시네
Blurr Blurr Blurr Blurr
Do you need money I Pay you
돈에 눈이 멀어 자존심을 사는 남자
그대 이젠 맞이해라
Dooms and a Dooms
자 이제 보아 얘길 담아 듣자
새 시대 Story Girls on Top
이 세상의 반 그건 여자들이
만들거야
Go baby Girl Rise up
Throw your hands up
Do you like that
당당하게 난 멀리 앞을 향해
걸어갈래
Go baby Go baby
나는 나인걸 누구도 대신 하지 말아
그렇게 만만하게 넘어갈
내가 아니야
내 모습 그대로 당당하고 싶어
그늘에 갇혀 사는 여자를
기대하진 마",섹시 리 힘 강요 기준 불변 맞이해 모습 눈 그늘 당당 걸어갈래 이상 누구 존재하기 틀 지배자 돈 부족해 반 자존심 여자 평등 관심사 야릇 남자 법칙 모두 법칙들 얘길 남자만 사랑 시대 영원 칼 그들 세상 논리 나인걸 뿐 차분한 여자다운 인간인걸 그대들 마음 뜻 시선들 대 따분 착각 가진걸 남자들 여자들 만만 만들거야 이젠 성 그것 꿈 부정
